Word	Label	Book	Chapter	Line
أصحابه	3	12	2	24
علما	3	12	2	24
بسره	3	12	2	24
،	3	12	2	24

واندفع	3	12	2	24
ينشد	3	12	2	24
من	3	12	2	24
أعماق	3	12	2	24
صدره	3	12	2	24
:	3	12	2	24

يا	3	12	2	25
ابنة	3	12	2	25
العم	3	12	2	25
رويدا	4	12	2	25

كدت	4	12	2	26
للمفتون	4	12	2	26
كيدا	4	12	2	26

أنت	3	12	2	27
للعين	3	12	2	27
سواد	3	12	2	27

أنت	3	12	2	28
للقلب	3	12	2	28
سويدا	5	12	2	28

كان	3	12	2	29
لي	3	12	2	29
في	3	12	2	29
الدهر	4	12	2	29
تاج	3	12	2	29

صار	3	12	2	30
ذاك	3	12	2	30
التاج	3	12	2	30
قيدا	4	12	2	30

كنت	3	12	2	31
مولى	3	12	2	31
صرت	3	12	2	31
عبدا	4	12	2	31

كنت	3	12	2	32
عمرا	3	12	2	32
صرت	3	12	2	32
زيدا	3	12	2	32

أنا	3	12	2	33
إن	3	12	2	33
نالت	3	12	2	33
شباكي	3	12	2	33

ظبية	3	12	2	34
جيداء	5	12	2	34
غيدا	5	12	2	34

لم	3	12	2	35
أكن	3	12	2	35
أول	3	12	2	35
صب	5	12	2	35

أخذ	3	12	2	36
الغزلان	3	12	2	36
صيدا	3	12	2	36

حتى	3	12	2	37
إذا	3	12	2	37
تكامل	4	12	2	37
للشمس	3	12	2	37
الغروب	3	12	2	37
وآن	3	12	2	37
للنهار	3	12	2	37
أن	3	12	2	37
ينتحي	5	12	2	37
والليل	3	12	2	37
أن	3	12	2	37
ينوب	3	12	2	37
،	3	12	2	37

دخل	3	12	2	37
الزورق	3	12	2	37
في	3	12	2	37
ظل	3	12	2	37
أشجار	3	12	2	37
،	3	12	2	37

متكاثفة	5	12	2	37
هنالك	3	12	2	37
مرتفعة	3	12	2	37
كبار	3	12	2	37
،	3	12	2	37

فتقصى	4	12	2	37
بيروس	3	12	2	37
النظر	3	12	2	37
،	3	12	2	37

فوجد	3	12	2	37
البقعة	3	12	2	37
صالحة	3	12	2	37
للمستقر	4	12	2	37
،	3	12	2	37

فأعلم	3	12	2	37
أصحابه	3	12	2	37
أنهم	3	12	2	37
قد	3	12	2	37
وصلوا	3	12	2	37
،	3	12	2	37

وأشار	4	12	2	37
لهم	3	12	2	37
أن	3	12	2	37
يلقوا	3	12	2	37
المراسي	4	12	2	37
ففعلوا	3	12	2	37
.	3	12	2	37

ثم	3	12	2	38
نزلوا	3	12	2	38
فتوارى	4	12	2	38
الكل	3	12	2	38
واستتر	4	12	2	38
،	3	12	2	38

بين	3	12	2	38
الحجر	3	12	2	38
والشجر	3	12	2	38
،	3	12	2	38

يتربصون	4	12	2	38
للموعد	3	12	2	38
المنتظر	4	12	2	38
،	3	12	2	38

فلندعهم	5	12	2	38
وشأنهم	3	12	2	38
الآن	4	12	2	38
يتربصون	4	12	2	38
على	3	12	2	38
ذلك	3	12	2	38
المكان	3	12	2	38
،	3	12	2	38

إلى	3	12	2	38
أن	3	12	2	38
نعود	3	12	2	38
فنذكر	3	12	2	38
من	3	12	2	38
أمرهم	3	12	2	38
ما	3	12	2	38
كان	3	12	2	38
.	3	12	2	38

في	3	12	7	0
طلب	3	12	7	0
الأميرة	3	12	7	0

كان	3	12	7	1
في	3	12	7	1
جملة	5	12	7	1
الأجانب	3	12	7	1
الذين	3	12	7	1
ذهبوا	3	12	7	1
تحت	3	12	7	1
كل	3	12	7	1
كوكب	3	12	7	1
،	3	12	7	1

في	3	12	7	1
طلب	3	12	7	1
الأميرة	3	12	7	1
يفتشون	3	12	7	1
عن	3	12	7	1
مكانها	3	12	7	1
،	3	12	7	1

ويعللون	3	12	7	1
النفس	3	12	7	1
بوجدانها	4	12	7	1
،	3	12	7	1

شقيق	3	12	7	1
ملك	3	12	7	1
العجم	5	12	7	1
،	3	12	7	1

وقد	3	12	7	1
تقدم	3	12	7	1
لنا	3	12	7	1
القول	3	12	7	1
بأنه	3	12	7	1
خاب	3	12	7	1
في	3	12	7	1
الامتحان	3	12	7	1
،	3	12	7	1

فكان	3	12	7	1
نصيبه	3	12	7	1
مما	3	12	7	1
أمل	3	12	7	1
نصيب	3	12	7	1
سائر	4	12	7	1
الأقران	5	12	7	1
.	3	12	7	1

وكان	3	12	7	2
فتى	3	12	7	2
جميلا	3	12	7	2
جريئا	3	12	7	2
،	3	12	7	2

كما	3	12	7	2
تحب	3	12	7	2
المعالي	5	12	7	2
وتهوى	4	12	7	2
العظائم	3	12	7	2
،	3	12	7	2

فحين	3	12	7	2
قال	3	12	7	2
الملك	3	12	7	2
للقوم	3	12	7	2
ما	3	12	7	2
قال	3	12	7	2
،	3	12	7	2

وكان	3	12	7	2
الأمير	3	12	7	2
معهم	3	12	7	2
يسمع	3	12	7	2
ويرى	3	12	7	2
،	3	12	7	2

شجعته	3	12	7	2
رؤية	4	12	7	2
الأب	3	12	7	2
الحزين	3	12	7	2
وجزع	4	12	7	2
على	3	12	7	2
ذلك	3	12	7	2
الكنز	3	12	7	2
،	3	12	7	2

فخرج	3	12	7	2
مسرعا	3	12	7	2
،	3	12	7	2

فطلب	3	12	7	2
من	3	12	7	2
أحد	3	12	7	2
الخدم	3	12	7	2
أن	3	12	7	2
يجمعه	3	12	7	2
برئيس	3	12	7	2
الركائب	4	12	7	2
الملوكية	4	12	7	2
،	3	12	7	2

فجاءه	3	12	7	2
الخادم	3	12	7	2
به	3	12	7	2
فنزع	3	12	7	2
الأمير	3	12	7	2
خاتما	3	12	7	2
من	3	12	7	2
الياقوت	4	12	7	2
كان	3	12	7	2
في	3	12	7	2
إصبعه	3	12	7	2
وناوله	3	12	7	2
الرجل	3	12	7	2
قائلا	3	12	7	2
:	3	12	7	2
هذا	3	12	7	2
الخاتم	3	12	7	2
أيها	3	12	7	2
الرئيس	3	12	7	2
من	3	12	7	2
أنفس	5	12	7	2
ما	3	12	7	2
حمل	3	12	7	2
الملوك	3	12	7	2
والسلاطين	3	12	7	2
،	3	12	7	2

وأنا	3	12	7	2
أودعه	5	12	7	2
لديك	3	12	7	2
على	3	12	7	2
شريطة	4	12	7	2
أن	3	12	7	2
تذهب	3	12	7	2
بي	3	12	7	2
الساعة	3	12	7	2
إلى	3	12	7	2
المرابط	4	12	7	2
العامرة	4	12	7	2
،	3	12	7	2

لأختار	3	12	7	2
من	3	12	7	2
خيل	3	12	7	2
الملك	3	12	7	2
جوادا	3	12	7	2
أركبه	3	12	7	2
،	3	12	7	2

فإذا	3	12	7	2
أنا	3	12	7	2
عدت	3	12	7	2
سالما	3	12	7	2
رددت	3	12	7	2
إليك	3	12	7	2
الجواد	3	12	7	2
ولم	3	12	7	2
آخذ	3	12	7	2
الخاتم	3	12	7	2
،	3	12	7	2

وإذا	3	12	7	2
عاجلني	5	12	7	2
حيني	5	12	7	2
في	3	12	7	2
سفري	3	12	7	2
وهلك	3	12	7	2
الجواد	3	12	7	2
لهلاكي	3	12	7	2
،	3	12	7	2

كان	3	12	7	2
لك	3	12	7	2
التصرف	3	12	7	2
في	3	12	7	2
الوديعة	5	12	7	2
لذلك	3	12	7	2
،	3	12	7	2

فتبيعها	3	12	7	2
وتشتري	3	12	7	2
من	3	12	7	2
ثمنها	3	12	7	2
ما	3	12	7	2
شئت	3	12	7	2
من	3	12	7	2
بدل	3	12	7	2
لأمانتك	3	12	7	2
.	3	12	7	2

فأخذ	3	12	7	3
الرجل	3	12	7	3
الخاتم	3	12	7	3
وتأمله	3	12	7	3
،	3	12	7	3

فإذا	4	12	7	3
به	3	12	7	3
يسوي	5	12	7	3
دواب	3	12	7	3
الملك	3	12	7	3
جمعاء	3	12	7	3
،	3	12	7	3

فالتفت	4	12	7	3
ينظر	3	12	7	3
هل	3	12	7	3
من	3	12	7	3
مطلع	4	12	7	3
عليهما	4	12	7	3
،	3	12	7	3

ثم	3	12	7	3
أشار	4	12	7	3
للأمير	3	12	7	3
أن	3	12	7	3
يتبعه	3	12	7	3
فتبعه	3	12	7	3
وسارا	3	12	7	3
تحت	3	12	7	3
ستار	3	12	7	3
الظلماء	4	12	7	3
حتى	3	12	7	3
وصلا	3	12	7	3
الإصطبل	3	12	7	3
العامر	4	12	7	3
،	3	12	7	3

وهنالك	3	12	7	3
فتحت	3	12	7	3
له	3	12	7	3
الحجر	3	12	7	3
واحدة	3	12	7	3
واحدة	3	12	7	3
،	3	12	7	3

وإذا	4	12	7	3
في	3	12	7	3
إحداها	3	12	7	3
ثلاث	3	12	7	3
أفراس	3	12	7	3
من	3	12	7	3
أكرم	3	12	7	3
ما	3	12	7	3
اتخذ	3	12	7	3
الملوك	3	12	7	3
للرباط	3	12	7	3
،	3	12	7	3

أحدها	3	12	7	3
فارسي	4	12	7	3
والثاني	3	12	7	3
أشوري	4	12	7	3
والثالث	3	12	7	3
مصري	3	12	7	3
،	3	12	7	3

فأراد	3	12	7	3
الأمير	3	12	7	3
أن	3	12	7	3
يختار	3	12	7	3
فقال	3	12	7	3
له	3	12	7	3
الرئيس	3	12	7	3
:	3	12	7	3
لو	3	12	7	3
أخذت	3	12	7	3
المصري	3	12	7	3
يا	3	12	7	3
مولاي	3	12	7	3
كان	3	12	7	3
ذلك	3	12	7	3
أخف	3	12	7	3
بلية	4	12	7	3
وأدنى	3	12	7	3
إلى	3	12	7	3
السلامة	3	12	7	3
،	3	12	7	3

قال	3	12	7	3
:	3	12	7	3
ولم	3	12	7	3
؟	3	12	7	3

قال	3	12	7	4
:	3	12	7	4
لأنه	3	12	7	4
للأميرة	3	12	7	4
خاصة	3	12	7	4
،	3	12	7	4

وما	3	12	7	4
دامت	3	12	7	4
غائبة	3	12	7	4
كما	3	12	7	4
تعلم	3	12	7	4
،	3	12	7	4

فالملك	3	12	7	4
لا	3	12	7	4
يسأل	3	12	7	4
عنه	3	12	7	4
فرارا	4	12	7	4
من	3	12	7	4
ذكراها	3	12	7	4
برؤيته	4	12	7	4
،	3	12	7	4

قال	3	12	7	4
:	3	12	7	4
وأنا	3	12	7	4
قد	3	12	7	4
تفاءلت	3	12	7	4
فلا	3	12	7	4
آخذ	3	12	7	4
إلا	3	12	7	4
هذا	3	12	7	4
المصري	3	12	7	4
،	3	12	7	4

لعل	3	12	7	4
الأميرة	3	12	7	4
أن	3	12	7	4
تعود	3	12	7	4
عليه	3	12	7	4
،	3	12	7	4

قال	3	12	7	4
:	3	12	7	4
هو	3	12	7	4
لك	3	12	7	4
يا	3	12	7	4
مولاي	3	12	7	4
،	3	12	7	4

ثم	3	12	7	4
قرب	3	12	7	4
منه	3	12	7	4
مربط	4	12	7	4
الجواد	3	12	7	4
وهو	3	12	7	4
يحكمه	3	12	7	4
إسراجا	5	12	7	4
وإلجاما	5	12	7	4
حتى	3	12	7	4
تهيأ	3	12	7	4
للركوب	3	12	7	4
،	3	12	7	4

فركب	3	12	7	4
الأمير	3	12	7	4
وسار	3	12	7	4
،	3	12	7	4

يريد	3	12	7	4
أن	3	12	7	4
يسبق	3	12	7	4
إلى	3	12	7	4
لادياس	3	12	7	4
النهار	3	12	7	4
،	3	12	7	4

فما	3	12	7	4
زال	3	12	7	4
يصل	3	12	7	4
السرى	5	12	7	4
في	3	12	7	4
ليل	3	12	7	4
غاب	3	12	7	4
نجمه	3	12	7	4
،	3	12	7	4

وكثف	3	12	7	4
غيمه	3	12	7	4
،	3	12	7	4

حتى	3	12	7	4
طلع	3	12	7	4
الصبح	3	12	7	4
عليه	3	12	7	4
وهو	3	12	7	4
خارج	3	12	7	4
المدينة	3	12	7	4
،	3	12	7	4

في	3	12	7	4
أماكن	3	12	7	4
صخرة	5	12	7	4
يستعصي	5	12	7	4
على	3	12	7	4
أرجل	3	12	7	4
الخيل	3	12	7	4
دوسها	4	12	7	4
فيها	3	12	7	4
من	3	12	7	4
غير	3	12	7	4
خطر	3	12	7	4
.	3	12	7	4

وكانت	3	12	7	5
المدينة	3	12	7	5
لم	3	12	7	5
تغب	3	12	7	5
بعد	5	12	7	5
عن	3	12	7	5
ناظر	3	12	7	5
الأمير	3	12	7	5
الغريب	3	12	7	5
،	3	12	7	5

وإن	3	12	7	5
هو	3	12	7	5
بعد	4	12	7	5
عنها	3	12	7	5
مسيرة	4	12	7	5
ساعتين	3	12	7	5
على	3	12	7	5
الجواد	3	12	7	5
،	3	12	7	5

فحين	3	12	7	5
رأى	3	12	7	5
أنه	3	12	7	5
يسلك	3	12	7	5
طريقا	3	12	7	5
ليس	3	12	7	5
بالمأمون	4	12	7	5
،	3	12	7	5

وأنه	3	12	7	5
قطع	3	12	7	5
كل	3	12	7	5
تلك	3	12	7	5
المسافة	3	12	7	5
ولم	3	12	7	5
يمرر	3	12	7	5
بغياض	5	12	7	5
الحدبة	3	12	7	5
،	3	12	7	5

مع	3	12	7	5
علمه	3	12	7	5
أنها	3	12	7	5
لا	3	12	7	5
تبعد	4	12	7	5
كل	3	12	7	5
هذا	3	12	7	5
البعد	3	12	7	5
عن	3	12	7	5
البلد	3	12	7	5
،	3	12	7	5

خشي	3	12	7	5
أن	3	12	7	5
يذهب	3	12	7	5
سعيه	3	12	7	5
سدى	3	12	7	5
،	3	12	7	5

فثنى	4	12	7	5
عنان	5	12	7	5
فرسه	3	12	7	5
يريد	3	12	7	5
أن	3	12	7	5
يتخذ	3	12	7	5
له	3	12	7	5
طريقا	3	12	7	5
غير	3	12	7	5
الذي	3	12	7	5
هو	3	12	7	5
فيه	3	12	7	5
،	3	12	7	5

فالتفت	4	12	7	5
فوجد	3	12	7	5
وراءه	3	12	7	5
رجلا	3	12	7	5
سوقة	5	12	7	5
لا	3	12	7	5
يرى	3	12	7	5
له	3	12	7	5
شأن	3	12	7	5
،	3	12	7	5

وإن	3	12	7	5
بدت	4	12	7	5
مخايل	5	12	7	5
الشجاعة	3	12	7	5
عليه	3	12	7	5
،	3	12	7	5

فعجل	3	12	7	5
الرجل	3	12	7	5
إليه	3	12	7	5
يقول	3	12	7	5
:	3	12	7	5
لعلك	3	12	7	5
ضال	3	12	7	5
أيها	3	12	7	5
البطل	3	12	7	5
،	3	12	7	5

فإنما	4	12	7	5
تسير	3	12	7	5
على	3	12	7	5
الدرب	3	12	7	5
الأصفر	3	12	7	5
وهو	3	12	7	5
مملوء	3	12	7	5
من	3	12	7	5
المخاوف	3	12	7	5
والأخطار	3	12	7	5
،	3	12	7	5

فقل	3	12	7	5
لي	3	12	7	5
إلى	3	12	7	5
أين	3	12	7	5
تريد	3	12	7	5
الذهاب	3	12	7	5
؟	3	12	7	5

وأنا	3	12	7	5
أدلك	3	12	7	5
على	3	12	7	5
الطريق	3	12	7	5
،	3	12	7	5

قال	3	12	7	5
:	3	12	7	5
بل	3	12	7	5
بغيتي	4	12	7	5
هذا	3	12	7	5
الدرب	3	12	7	5
الأصفر	3	12	7	5
،	3	12	7	5

قال	3	12	7	5
:	3	12	7	5
إذن	3	12	7	5
فأنت	3	12	7	5
من	3	12	7	5
العصابة	3	12	7	5
.	3	12	7	5

قال	3	12	7	5
:	3	12	7	5
نعم	3	12	7	5
.	3	12	7	5

قال	3	12	7	6
:	3	12	7	6
ولكن	3	12	7	6
هذي	3	12	7	6
أولى	3	12	7	6
مرة	3	12	7	6
أراك	3	12	7	6
،	3	12	7	6

قال	3	12	7	6
:	3	12	7	6
وأنا	3	12	7	6
أيضا	3	12	7	6
لم	3	12	7	6
أرك	3	12	7	6
إلا	3	12	7	6
اليوم	3	12	7	6
،	3	12	7	6

فلعل	3	12	7	6
أحدنا	3	12	7	6
قد	3	12	7	6
دخل	3	12	7	6
حديثا	3	12	7	6
في	3	12	7	6
العصابة	3	12	7	6
،	3	12	7	6

والآن	4	12	7	6
قل	3	12	7	6
لي	3	12	7	6
ما	3	12	7	6
مخاوف	3	12	7	6
هذا	3	12	7	6
الطريق	3	12	7	6
؟	3	12	7	6

قال	3	12	7	6
:	3	12	7	6
ليس	3	12	7	6
فيه	3	12	7	6
مخاوف	3	12	7	6
،	3	12	7	6

وإنما	4	12	7	6
حسبت	3	12	7	6
أنك	3	12	7	6
أجنبي	3	12	7	6
عنا	3	12	7	6
،	3	12	7	6

فأردت	3	12	7	6
أن	3	12	7	6
أوهمك	4	12	7	6
كما	3	12	7	6
وهمنا	4	12	7	6
على	4	12	7	6
الناس	3	12	7	6
من	3	12	7	6
قبل	3	12	7	6
،	3	12	7	6

فلم	3	12	7	6
يعد	3	12	7	6
أحد	3	12	7	6
يستطيع	3	12	7	6
المسير	4	12	7	6
على	3	12	7	6
الدرب	3	12	7	6
الأصفر	3	12	7	6
،	3	12	7	6

قال	3	12	7	6
:	3	12	7	6
وما	3	12	7	6
وقوفك	3	12	7	6
الآن	4	12	7	6
هنا	3	12	7	6
؟	3	12	7	6

قال	3	12	7	6
:	3	12	7	6
ألم	3	12	7	6
ترني	3	12	7	6
كدت	4	12	7	6
أرجعك	3	12	7	6
من	3	12	7	6
حيث	3	12	7	6
جئت	3	12	7	6
لولا	3	12	7	6
أني	3	12	7	6
علمت	3	12	7	6
أنك	3	12	7	6
من	3	12	7	6
رجالنا	3	12	7	6
.	3	12	7	6

قال	3	12	7	6
:	3	12	7	6
إذن	3	12	7	6
فأنا	3	12	7	6
أشكر	3	12	7	6
لك	3	12	7	6
سعيك	3	12	7	6
،	3	12	7	6

وأعدك	3	12	7	6
ثناء	4	12	7	6
جميلا	3	12	7	6
حال	3	12	7	6
التقائي	3	12	7	6
بالإخوان	3	12	7	6
.	3	12	7	6

ثم	3	12	7	7
إن	3	12	7	7
الأمير	3	12	7	7
اندفع	3	12	7	7
يسير	3	12	7	7
وهو	3	12	7	7
يحمد	3	12	7	7
تلك	3	12	7	7
المصادفة	3	12	7	7
الحسنة	3	12	7	7
.	3	12	7	7

وعلى	3	12	7	7
الخصوص	3	12	7	7
قوله	3	12	7	7
للرجل	3	12	7	7
في	3	12	7	7
ابتداء	3	12	7	7
المحادثة	3	12	7	7
«	3	12	7	7
بل	3	12	7	7
بغيتي	4	12	7	7
هذا	3	12	7	7
الدرب	3	12	7	7
الأصفر	3	12	7	7
.	3	12	7	7

»	3	12	7	7
إذ	3	12	7	7
لو	3	12	7	7
لم	3	12	7	7
يلهم	4	12	7	7
هذا	3	12	7	7
الجواب	3	12	7	7
ما	3	12	7	7
علم	3	12	7	7
بوجود	3	12	7	7
تلك	3	12	7	7
العصابة	3	12	7	7
،	3	12	7	7

التي	3	12	7	7
لا	4	12	7	7
يبعد	4	12	7	7
أن	3	12	7	7
يكون	3	12	7	7
لها	3	12	7	7
شأن	3	12	7	7
في	3	12	7	7
الحادثة	3	12	7	7
عظيم	3	12	7	7
،	3	12	7	7

وكان	3	12	7	7
قد	3	12	7	7
عرف	3	12	7	7
من	3	12	7	7
كلام	3	12	7	7
الرجل	3	12	7	7
وإشاراته	3	12	7	7
أين	3	12	7	7
يبتدئ	3	12	7	7
الدب	3	12	7	7
الأصفر	3	12	7	7
،	3	12	7	7

فأطلق	3	12	7	7
لجواده	3	12	7	7
العنان	5	12	7	7
فيه	3	12	7	7
،	3	12	7	7

حتى	3	12	7	7
احتجب	5	12	7	7
بين	3	12	7	7
صخوره	3	12	7	7
وفيافيه	5	12	7	7
.	3	12	7	7

أين	3	12	4	0
أصبحت	3	12	4	0
لادياس	3	12	4	0
؟	3	12	4	0

كانت	3	12	4	1
لادياس	3	12	4	1
كلما	3	12	4	1
أصبح	3	12	4	1
الصباح	3	12	4	1
طلعت	3	12	4	1
على	3	12	4	1
آفاق	3	12	4	1
ساموس	3	12	4	1
بالجلال	3	12	4	1
والجمال	3	12	4	1
والشمس	3	12	4	1
،	3	12	4	1

كلتاهما	3	12	4	1
في	3	12	4	1
رونق	4	12	4	1
ضحاها	3	12	4	1
،	3	12	4	1

وعند	3	12	4	1
سرير	3	12	4	1
مجدها	3	12	4	1
وعلاها	5	12	4	1
،	3	12	4	1

لكن	3	12	4	1
للادياس	3	12	4	1
من	3	12	4	1
الشمس	3	12	4	1
مصبحها	5	12	4	1
وليس	3	12	4	1
للشمس	3	12	4	1
منها	3	12	4	1
ممساها	4	12	4	1
.	3	12	4	1

كانت	3	12	4	2
تصبح	3	12	4	2
كل	3	12	4	2
يوم	3	12	4	2
،	3	12	4	2

وإذا	4	12	4	2
الملك	4	12	4	2
لله	3	12	4	2
ثم	3	12	4	2
لها	3	12	4	2
في	3	12	4	2
بلاد	3	12	4	2
أبيها	3	12	4	2
،	3	12	4	2

والأمر	3	12	4	2
في	3	12	4	2
القصر	3	12	4	2
أمرها	3	12	4	2
،	3	12	4	2

وأهل	3	12	4	2
القصر	3	12	4	2
والملك	3	12	4	2
الوالد	3	12	4	2
في	3	12	4	2
أولهم	3	12	4	2
على	3	12	4	2
قدم	3	12	4	2
يخدمون	3	12	4	2
إشارتها	3	12	4	2
في	3	12	4	2
كل	3	12	4	2
مقترح	4	12	4	2
.	3	12	4	2

كانت	3	12	4	3
عيناها	3	12	4	3
الزرقاوان	3	12	4	3
لا	3	12	4	3
تنفتحان	4	12	4	3
إلا	3	12	4	3
على	3	12	4	3
نعيم	3	12	4	3
الملك	4	12	4	3
وعز	5	12	4	3
السلطان	3	12	4	3
،	3	12	4	3

وما	3	12	4	3
بينهما	3	12	4	3
من	3	12	4	3
صنوف	3	12	4	3
السعادات	3	12	4	3
وأنواع	3	12	4	3
الملاهي	4	12	4	3
واللذات	3	12	4	3
.	3	12	4	3

فإذا	3	12	4	4
لبست	3	12	4	4
للإمارة	3	12	4	4
حلتها	4	12	4	4
،	3	12	4	4

وأخذت	3	12	4	4
تجاه	3	12	4	4
المرآة	3	12	4	4
زينتها	3	12	4	4
،	3	12	4	4

وافى	4	12	4	4
الشعراء	3	12	4	4
حضرتها	3	12	4	4
،	3	12	4	4

وإذا	4	12	4	4
على	3	12	4	4
لسان	3	12	4	4
كل	3	12	4	4
واحد	3	12	4	4
منهم	3	12	4	4
مرآة	3	12	4	4
تنظر	3	12	4	4
فيها	3	12	4	4
الأميرة	3	12	4	4
إلى	3	12	4	4
محاسنها	3	12	4	4
كيف	3	12	4	4
كملت	3	12	4	4
،	3	12	4	4

وإلى	3	12	4	4
آدابها	3	12	4	4
كيف	3	12	4	4
جملت	3	12	4	4
،	3	12	4	4

وإلى	3	12	4	4
نسبها	3	12	4	4
كيف	3	12	4	4
شرف	3	12	4	4
وارتفع	3	12	4	4
،	3	12	4	4

وإلى	3	12	4	4
ملكها	4	12	4	4
كيف	3	12	4	4
عظم	4	12	4	4
واتسع	3	12	4	4
.	3	12	4	4

فإذا	3	12	4	5
أتم	3	12	4	5
الشعراء	3	12	4	5
كلمات	3	12	4	5
المدح	3	12	4	5
والثناء	4	12	4	5
أقبل	4	12	4	5
العازفون	3	12	4	5
وأهل	3	12	4	5
الغناء	3	12	4	5
فأجزلوا	5	12	4	5
لها	3	12	4	5
من	3	12	4	5
الطرب	3	12	4	5
،	3	12	4	5

وكالوا	3	12	4	5
لها	3	12	4	5
من	3	12	4	5
كل	3	12	4	5
لحن	3	12	4	5
عجب	4	12	4	5
.	3	12	4	5

فإذا	3	12	4	6
خرج	3	12	4	6
هؤلاء	3	12	4	6
دخل	3	12	4	6
الأمراء	3	12	4	6
والوزراء	3	12	4	6
والكبراء	3	12	4	6
والعلماء	3	12	4	6
والحكماء	3	12	4	6
،	3	12	4	6

هذا	3	12	4	6
يسجد	3	12	4	6
وهذا	3	12	4	6
ينحني	3	12	4	6
،	3	12	4	6

وهذا	3	12	4	6
يقبل	3	12	4	6
اليد	3	12	4	6
ثم	3	12	4	6
ينثني	3	12	4	6
،	3	12	4	6

وهذا	3	12	4	6
يضحكها	3	12	4	6
بنادرة	4	12	4	6
يرويها	3	12	4	6
وهذا	3	12	4	6
يهز	3	12	4	6
أعطافها	5	12	4	6
بحكمة	3	12	4	6
يلقيها	3	12	4	6
،	3	12	4	6

والكل	3	12	4	6
بين	3	12	4	6
المهابة	4	12	4	6
فيها	3	12	4	6
والإعجاب	4	12	4	6
،	3	12	4	6

يبالغون	4	12	4	6
لعروس	3	12	4	6
اليونان	3	12	4	6
في	3	12	4	6
الخطاب	3	12	4	6
.	3	12	4	6

ثم	3	12	4	7
يؤتى	3	12	4	7
إليها	3	12	4	7
من	3	12	4	7
أقاصي	3	12	4	7
المدينة	3	12	4	7
بالتحف	3	12	4	7
الغالية	3	12	4	7
والهدايا	3	12	4	7
الثمينة	3	12	4	7
؛	3	12	4	7

برهانا	3	12	4	7
إثر	5	12	4	7
برهان	3	12	4	7
على	3	12	4	7
ولاء	3	12	4	7
رعيتها	4	12	4	7
الصادقة	4	12	4	7
الأمينة	4	12	4	7
.	3	12	4	7

وبالجملة	5	12	4	8
،	3	12	4	8

كانت	3	12	4	8
لادياس	3	12	4	8
في	3	12	4	8
كل	3	12	4	8
صبح	3	12	4	8
هي	3	12	4	8
العناية	3	12	4	8
في	3	12	4	8
ملك	4	12	4	8
،	3	12	4	8

والشمس	3	12	4	8
الورود	5	12	4	8
في	3	12	4	8
فلك	4	12	4	8
،	3	12	4	8

ظل	3	12	4	8
للرعية	4	12	4	8
وعصمة	5	12	4	8
،	3	12	4	8

وسلام	3	12	4	8
فيهم	3	12	4	8
ورحمة	3	12	4	8
،	3	12	4	8

تمنح	4	12	4	8
إذا	3	12	4	8
الدنيا	3	12	4	8
منعت	3	12	4	8
،	3	12	4	8

وترفع	3	12	4	8
إذا	3	12	4	8
الأيام	3	12	4	8
وضعت	3	12	4	8
،	3	12	4	8

ولا	3	12	4	8
تستشفع	5	12	4	8
إلا	3	12	4	8
شفعت	3	12	4	8
.	3	12	4	8

إذا	3	12	4	9
عرفت	3	12	4	9
هذا	3	12	4	9
شق	5	12	4	9
عليك	3	12	4	9
أن	3	12	4	9
تعلم	3	12	4	9
أن	3	12	4	9
عروس	3	12	4	9
اليونان	3	12	4	9
؛	3	12	4	9

أصبحت	3	12	4	9
في	3	12	4	9
غد	3	12	4	9
تلك	3	12	4	9
الليلة	3	12	4	9
النحيسة	5	12	4	9
،	3	12	4	9

لا	3	12	4	9
تحكيها	5	12	4	9
في	3	12	4	9
شقائها	3	12	4	9
وبؤسها	4	12	4	9
وبلائها	4	12	4	9
جارية	3	12	4	9
في	3	12	4	9
مملكة	3	12	4	9
ساموس	3	12	4	9
،	3	12	4	9

بل	3	12	4	9
في	3	12	4	9
ممالك	3	12	4	9
الأرض	3	12	4	9
جمعاء	3	12	4	9
؛	3	12	4	9

أصبحت	3	12	4	9
في	3	12	4	9
ظلمات	3	12	4	9
تلك	3	12	4	9
الصخرة	3	12	4	9
الهائلة	3	12	4	9
وسادها	5	12	4	9
الحجر	3	12	4	9
بعد	3	12	4	9
الخز	5	12	4	9
،	3	12	4	9

ورداؤها	3	12	4	9
الذل	3	12	4	9
بعد	3	12	4	9
العز	5	12	4	9
.	3	12	4	9

ونكد	4	12	4	10
الدنيا	3	12	4	10
يتمثل	3	12	4	10
لها	3	12	4	10
في	3	12	4	10
صورة	3	12	4	10
ابن	3	12	4	10
عمها	3	12	4	10
وهو	3	12	4	10
قائم	4	12	4	10
عند	3	12	4	10
رأسها	3	12	4	10
يقول	3	12	4	10
:	3	12	4	10
انظري	3	12	4	10
أين	3	12	4	10
أصبحت	3	12	4	10
يا	3	12	4	10
لادياس	3	12	4	10
.	3	12	4	10

قالت	3	12	4	11
:	3	12	4	11
في	3	12	4	11
أسر	4	12	4	11
شيطانك	3	12	4	11
يا	3	12	4	11
باغي	4	12	4	11
وما	3	12	4	11
أسرت	3	12	4	11
